obs_ts,wind,geothermal,biomass,biogas,small_hydro,coal,nuclear,natural_gas,large_hydro,batteries,imports,other,biogas_co2,biomass_co2,natural_gas_co2,coal_co2,imports_co2,geothermal_co2
2020-02-02 10:55:00,2110,892,330,221,210,16,2270,4374,192,9,1645,0,125,171,2069,13,925,9
2020-02-02 11:00:00,2246,892,359,220,211,16,2271,4391,125,-18,1365,0,124,149,2036,13,735,9
2020-02-02 11:05:00,2311,891,362,218,210,16,2270,4068,129,0,1366,0,122,168,2007,13,642,9
2020-02-02 11:10:00,2314,892,365,217,210,15,2271,4059,168,0,1300,0,119,166,1811,13,620,9
2020-02-02 11:15:00,2345,894,347,217,210,16,2271,4072,180,18,1390,0,115,162,1804,12,590,8
2020-02-02 11:20:00,2362,894,363,217,211,16,2270,4086,216,18,1386,0,115,151,1813,12,622,8
2020-02-02 11:25:00,2392,889,363,218,210,15,2271,4024,188,0,1258,0,114,160,1799,12,600,8
2020-02-02 11:30:00,2421,893,364,217,210,15,2270,4044,171,-11,1170,0,115,161,1782,12,549,8
2020-02-02 11:35:00,2458,892,352,217,210,15,2271,4015,138,-22,1111,0,114,155,1786,12,508,8
2020-02-02 11:40:00,2526,892,365,218,210,15,2270,3994,138,-25,1084,0,115,163,1799,12,497,8
2020-02-02 11:45:00,2626,891,364,217,211,15,2271,3976,137,-14,1062,0,116,163,1785,12,482,8
2020-02-02 11:50:00,2701,891,342,217,200,16,2270,3953,141,-15,1033,0,117,165,1799,12,480,9
2020-02-02 11:55:00,2826,891,350,218,190,15,2270,4035,163,-7,969,0,116,150,1779,12,456,8
2020-02-02 12:00:00,2974,891,365,218,190,15,2271,4035,166,-20,772,0,116,163,1813,12,430,8
2020-02-02 12:05:00,3090,892,364,220,190,15,2270,4004,189,-46,515,0,116,163,1801,12,311,8
2020-02-02 12:10:00,3223,892,320,221,190,16,2271,3918,180,-75,411,0,117,163,1796,12,225,8
2020-02-02 12:15:00,3296,891,363,222,190,16,2271,3880,199,-18,363,0,119,151,1778,12,181,8
2020-02-02 12:20:00,3328,891,360,222,190,16,2270,4008,227,8,354,0,119,164,1732,13,160,8
2020-02-02 12:25:00,3419,891,347,222,189,17,2270,3962,206,-16,357,0,119,163,1800,13,153,8
2020-02-02 12:30:00,3344,891,340,222,190,17,2271,4072,256,42,533,0,119,153,1778,13,171,8
2020-02-02 12:35:00,3300,891,363,223,191,17,2270,4093,273,50,709,0,119,156,1830,13,257,8
2020-02-02 12:40:00,3213,891,364,222,190,17,2270,4107,291,41,684,0,119,163,1835,13,332,8
2020-02-02 12:45:00,3404,891,332,222,190,16,2270,3998,250,30,503,0,118,162,1819,13,285,8
2020-02-02 12:50:00,3466,892,339,222,190,16,2270,4092,259,31,513,0,118,142,1777,13,214,8
2020-02-02 12:55:00,3569,892,361,223,189,16,2270,4090,277,36,663,0,118,154,1818,13,248,8
2020-02-02 13:00:00,3692,892,365,223,191,16,2271,4128,309,56,608,0,118,162,1837,13,301,8
2020-02-02 13:05:00,3756,892,351,223,190,16,2271,3974,247,11,423,0,118,163,1818,13,252,8
2020-02-02 13:10:00,3814,889,344,222,190,16,2271,4028,193,-36,175,0,118,153,1771,12,176,8
2020-02-02 13:15:00,3821,890,364,222,191,16,2270,4161,260,5,244,0,118,157,1823,13,70,8
2020-02-02 13:20:00,3805,891,363,223,192,18,2270,4151,319,20,496,0,118,163,1854,13,136,8
2020-02-02 13:25:00,3846,890,334,222,193,17,2271,4181,359,52,504,0,118,162,1883,14,184,8
2020-02-02 13:30:00,3890,891,364,222,193,16,2271,4080,305,17,630,0,116,140,1787,12,279,8
2020-02-02 13:35:00,3960,891,365,222,192,15,2272,4063,292,5,571,0,116,160,1794,12,268,8
2020-02-02 13:40:00,4078,891,365,222,191,15,2272,4074,289,5,533,0,116,161,1788,12,253,8
2020-02-02 13:45:00,4058,886,337,222,191,14,2271,4068,275,-4,462,0,117,154,1777,11,217,8
2020-02-02 13:50:00,4006,892,366,223,190,13,2272,4100,286,5,465,0,117,152,1820,11,215,8
2020-02-02 13:55:00,3923,892,366,223,190,14,2272,4158,321,20,660,0,117,162,1817,10,228,8
2020-02-02 14:00:00,3904,891,343,222,190,14,2271,4111,315,19,692,0,117,161,1830,11,300,8
2020-02-02 14:05:00,3902,891,363,222,189,13,2270,4066,209,-50,459,0,116,154,1815,10,284,8
2020-02-02 14:10:00,3964,891,363,222,188,13,2271,4130,167,-108,275,0,116,160,1775,10,181,8
2020-02-02 14:15:00,3915,889,366,223,188,13,2271,3953,117,-60,513,0,117,161,1821,10,135,8
2020-02-02 14:20:00,3889,889,343,222,188,14,2271,3971,190,-18,636,0,118,163,1747,10,261,8
2020-02-02 14:25:00,3876,888,364,222,189,14,2271,4115,218,2,624,0,118,157,1806,11,280,8
2020-02-02 14:30:00,3893,889,363,222,190,14,2271,4166,255,2,660,0,118,163,1838,11,285,8
2020-02-02 14:35:00,3889,889,361,223,190,13,2272,4147,246,2,673,0,118,161,1846,11,303,8
2020-02-02 14:40:00,3866,890,362,222,190,14,2271,4099,223,-29,625,0,117,160,1836,10,288,8
2020-02-02 14:45:00,3901,889,347,222,190,14,2270,4052,183,-48,635,0,116,153,1804,11,273,8
2020-02-02 14:50:00,3971,889,360,222,189,14,2270,4178,180,-87,458,0,117,160,1795,11,288,8
2020-02-02 14:55:00,4004,890,363,221,189,14,2272,4205,190,-42,576,0,117,161,1869,11,208,8
2020-02-02 15:00:00,3988,891,343,222,189,14,2271,4114,298,-88,834,0,117,162,1874,11,277,8
2020-02-02 15:05:00,4020,891,363,221,189,14,2271,4203,340,-44,911,0,118,156,1856,11,376,8
2020-02-02 15:10:00,4052,892,363,222,189,14,2271,4281,336,-71,1004,0,118,163,1874,11,420,8
2020-02-02 15:15:00,4083,891,365,221,189,14,2271,4296,382,-18,1148,0,118,162,1907,11,461,8
2020-02-02 15:20:00,4144,891,365,222,188,14,2271,4400,431,13,1217,0,117,162,1919,11,524,8
2020-02-02 15:25:00,4127,891,352,222,188,14,2270,4540,479,45,1485,0,117,156,1954,11,565,8
2020-02-02 15:30:00,4078,891,367,222,189,14,2271,4615,504,32,1719,0,117,163,2044,11,683,8
2020-02-02 15:35:00,4065,892,366,222,190,14,2271,4515,645,-40,1669,0,117,163,2050,11,771,8
2020-02-02 15:40:00,4060,892,367,222,191,14,2271,4356,706,-82,1728,0,118,164,2000,11,721,8
2020-02-02 15:45:00,4010,893,351,221,191,14,2270,4502,717,-22,2006,0,118,158,1960,11,818,8
2020-02-02 15:50:00,3846,893,369,222,191,14,2272,4652,778,9,2366,0,120,166,2081,11,909,9
2020-02-02 15:55:00,3748,893,371,222,191,14,2270,4650,774,14,2760,0,119,167,2089,11,1106,8
2020-02-02 16:00:00,3751,894,352,221,190,14,2272,4711,790,15,3107,0,119,167,2096,11,1272,8
2020-02-02 16:05:00,3768,894,377,221,195,14,2271,4867,1066,3,3367,0,118,162,2161,11,1416,8
2020-02-02 16:10:00,3754,894,377,222,227,13,2270,4856,1183,50,3767,0,119,171,2186,11,1556,9
2020-02-02 16:15:00,3712,893,377,222,229,14,2270,4938,1226,37,3985,0,120,171,2198,11,1743,9
2020-02-02 16:20:00,3693,892,355,222,229,13,2270,4739,1451,-3,4066,0,120,171,2255,11,1801,9
2020-02-02 16:25:00,3692,892,378,222,228,14,2270,4663,1439,0,4555,0,119,163,2120,10,1879,8
2020-02-02 16:30:00,3719,891,377,223,228,15,2271,4807,1480,-5,4917,0,119,170,2086,11,2083,8
2020-02-02 16:35:00,3730,892,378,222,228,16,2271,4890,1544,22,5290,0,118,168,2159,12,2224,8
2020-02-02 16:40:00,3718,888,355,222,229,16,2270,5025,1574,-1,5736,0,119,171,2229,13,2428,8
2020-02-02 16:45:00,3669,892,375,222,229,17,2271,5128,1557,12,6176,0,120,165,2293,13,2654,9
2020-02-02 16:50:00,3566,889,376,222,229,17,2270,5352,1607,55,6488,0,121,172,2370,14,2863,9
2020-02-02 16:55:00,3478,892,376,223,230,16,2272,5479,1673,26,6786,0,121,172,2450,14,3000,9
2020-02-02 17:00:00,3453,892,378,222,228,17,2271,5368,1706,9,7284,0,120,171,2507,13,3104,9
2020-02-02 17:05:00,3400,892,378,223,246,16,2272,5395,1814,-24,7700,0,120,172,2458,13,3346,9
2020-02-02 17:10:00,3307,893,379,223,250,16,2272,5386,1898,-22,8185,0,121,173,2448,13,3563,9
2020-02-02 17:15:00,3303,894,364,223,250,16,2272,5300,1851,-36,8511,0,121,173,2439,13,3768,9
2020-02-02 17:20:00,3299,893,377,222,250,15,2273,5636,1843,-43,8427,0,121,162,2416,13,3888,9
2020-02-02 17:25:00,3305,893,373,222,249,15,2272,5907,1815,-50,8296,0,121,172,2602,12,3836,9
2020-02-02 17:30:00,3248,893,372,224,255,15,2272,6156,1946,-14,8326,0,121,170,2725,12,3788,9
2020-02-02 17:35:00,3170,893,374,223,256,15,2272,6321,2006,0,8467,0,121,170,2817,12,3803,9
2020-02-02 17:40:00,3080,892,356,223,257,16,2273,6518,2038,0,8584,0,121,171,2897,13,3884,9
2020-02-02 17:45:00,3017,892,377,223,257,15,2272,6675,2036,0,8753,0,120,165,2967,13,3912,9
2020-02-02 17:50:00,3072,891,378,224,255,15,2272,6754,2043,-21,8797,0,120,170,3029,12,3965,8
2020-02-02 17:55:00,3122,892,380,223,255,15,2272,6721,1890,-51,8979,0,120,171,3032,12,3985,8
2020-02-02 18:00:00,3227,892,359,223,254,15,2271,6854,1781,-65,9077,0,119,171,3034,12,4061,8
2020-02-02 18:05:00,3219,893,377,223,266,16,2271,6900,1784,-30,8955,0,119,164,3072,12,4061,8
2020-02-02 18:10:00,3227,893,374,223,277,15,2270,6865,1896,-40,8868,0,119,169,3109,12,4015,8
2020-02-02 18:15:00,3245,893,373,222,277,15,2271,6763,1798,-39,9070,0,118,167,3054,12,3985,8
2020-02-02 18:20:00,3238,893,373,222,278,16,2272,6670,1908,-5,9113,0,118,166,3011,12,4064,8
2020-02-02 18:25:00,3164,893,375,222,278,16,2272,6463,1957,-4,9245,0,117,165,2902,12,4052,8
2020-02-02 18:30:00,3156,892,375,222,283,16,2271,6338,1986,5,9380,0,115,162,2796,12,4018,8
2020-02-02 18:35:00,3212,894,361,222,286,16,2271,6149,2018,14,9420,0,114,162,2719,12,4062,8
2020-02-02 18:40:00,3287,894,356,222,287,16,2272,6133,2030,9,9400,0,114,153,2650,12,4066,8
2020-02-02 18:45:00,3275,895,378,222,287,16,2272,5990,2030,11,9484,0,115,158,2646,12,4084,8
2020-02-02 18:50:00,3266,894,377,223,286,16,2271,5967,2028,12,9471,0,115,164,2594,12,4123,8
2020-02-02 18:55:00,3201,895,378,222,286,16,2272,6001,2065,44,9413,0,115,165,2608,12,4121,8
2020-02-02 19:00:00,3155,894,378,223,286,16,2271,5960,2104,61,9424,0,115,165,2625,12,4111,8
2020-02-02 19:05:00,3125,895,376,222,287,16,2271,6060,2009,10,9321,0,116,165,2609,12,4111,8
2020-02-02 19:10:00,3134,894,378,223,287,15,2271,6302,1945,-3,9199,0,116,164,2666,12,4071,8
2020-02-02 19:15:00,3156,894,349,223,283,16,2271,6452,1869,-29,9150,0,115,165,2752,12,4001,8
2020-02-02 19:20:00,3113,894,354,223,281,17,2272,6453,1927,4,9250,0,115,145,2814,12,3972,8
2020-02-02 19:25:00,2920,894,374,223,281,17,2271,6485,2039,49,9367,0,115,156,2782,13,4017,8
2020-02-02 19:30:00,2824,894,375,222,282,17,2271,6436,2087,44,9423,0,114,162,2816,13,4044,8
2020-02-02 19:35:00,2924,894,374,223,285,17,2272,6569,1967,7,9386,0,115,162,2789,13,4081,8
2020-02-02 19:40:00,2967,894,375,223,284,16,2271,6734,1909,-13,9321,0,114,162,2864,13,4043,8
2020-02-02 19:45:00,2877,893,377,223,284,16,2271,6743,1952,8,9417,0,115,162,2928,12,4040,8
2020-02-02 19:50:00,2800,895,376,222,284,17,2271,6734,2044,66,9466,0,114,163,2905,12,4095,8
2020-02-02 19:55:00,2732,896,346,222,284,17,2272,6739,2064,56,9401,0,114,156,2893,13,4088,8
2020-02-02 20:00:00,2646,896,377,222,284,17,2272,6983,2136,61,9310,0,114,152,2942,13,4052,8
2020-02-02 20:05:00,2600,897,378,221,277,16,2271,7066,2486,106,8937,0,114,163,3065,12,3995,8
2020-02-02 20:10:00,2589,896,375,222,249,16,2272,6964,2562,87,8875,0,114,164,3030,12,3864,8
2020-02-02 20:15:00,2578,896,362,222,228,16,2272,6992,2582,56,8880,0,114,162,3009,12,3838,8
2020-02-02 20:20:00,2546,897,376,222,225,16,2272,7142,2745,55,8707,0,114,153,3023,12,3836,8
2020-02-02 20:25:00,2509,897,376,222,225,15,2273,7119,2825,26,8609,0,114,162,3073,12,3748,8
2020-02-02 20:30:00,2463,897,377,223,224,15,2272,7113,2825,6,8573,0,114,162,3079,11,3707,8
2020-02-02 20:35:00,2353,895,379,224,224,15,2272,7083,2723,18,8742,0,115,163,3086,11,3726,8
2020-02-02 20:40:00,2331,895,379,223,224,15,2272,7117,2710,11,8785,0,116,165,3080,12,3819,8
2020-02-02 20:45:00,2344,896,379,222,224,15,2273,7072,2677,-29,8827,0,115,165,3095,12,3828,8
2020-02-02 20:50:00,2325,894,377,222,224,15,2273,6967,2484,-53,9010,0,115,165,3065,12,3852,8
2020-02-02 20:55:00,2332,895,362,223,224,15,2273,7018,2310,-30,9123,0,114,163,3016,12,3905,8
2020-02-02 21:00:00,2343,894,377,223,225,15,2273,7120,2329,-14,9003,0,114,153,3035,11,3945,8
2020-02-02 21:05:00,2373,895,376,223,224,15,2273,7048,2295,-25,8976,0,115,163,3073,12,3886,8
2020-02-02 21:10:00,2390,895,377,222,224,16,2272,7085,2283,-71,8944,0,114,162,3040,11,3888,8
2020-02-02 21:15:00,2432,896,360,223,224,15,2273,7043,2133,-90,9016,0,115,163,3079,12,3884,8
2020-02-02 21:20:00,2418,896,376,222,224,16,2273,7051,2047,-46,9058,0,116,154,3071,11,3942,8
2020-02-02 21:25:00,2416,896,363,222,224,17,2274,6922,2026,-53,9080,0,115,164,3052,13,3943,8
2020-02-02 21:30:00,2407,896,373,223,223,17,2273,6863,1973,-40,9082,0,114,154,2981,13,3936,8
2020-02-02 21:35:00,2428,896,372,223,223,17,2275,6791,1909,-49,9095,0,115,162,2983,13,3947,8
2020-02-02 21:40:00,2479,896,374,223,223,17,2273,6769,1827,-78,9139,0,116,163,2960,13,3969,8
2020-02-02 21:45:00,2483,897,375,223,222,16,2274,6735,1726,-68,9137,0,116,163,2944,13,3988,8
2020-02-02 21:50:00,2447,898,375,222,222,17,2274,6683,1583,-33,9153,0,115,164,2944,12,3989,8
2020-02-02 21:55:00,2442,898,374,222,222,16,2274,6744,1606,-25,9030,0,115,163,2918,13,3985,8
2020-02-02 22:00:00,2440,898,372,223,223,16,2275,6712,1605,-34,8896,0,115,163,2941,12,3912,8
2020-02-02 22:05:00,2451,897,369,222,220,16,2274,6611,1570,-39,8908,0,115,162,2913,12,3879,8
2020-02-02 22:10:00,2431,897,369,221,220,17,2274,6556,1598,-29,8816,0,115,160,2879,13,3879,8
2020-02-02 22:15:00,2389,897,369,221,219,16,2273,6490,1569,-13,8777,0,115,162,2868,13,3853,8
2020-02-02 22:20:00,2329,896,370,221,220,16,2272,6278,1550,10,8909,0,115,162,2844,12,3849,8
2020-02-02 22:25:00,2314,896,354,221,219,17,2273,6204,1505,-1,8877,0,116,163,2752,12,3925,8
2020-02-02 22:30:00,2314,897,371,221,219,17,2273,6328,1457,-17,8716,0,116,152,2734,13,3891,8
2020-02-02 22:35:00,2285,895,370,221,218,17,2273,6254,1440,-2,8650,0,116,163,2785,13,3837,8
2020-02-02 22:40:00,2276,897,369,222,218,17,2274,6151,1376,5,8676,0,116,163,2745,13,3810,8
2020-02-02 22:45:00,2280,896,345,221,218,17,2273,6095,1357,0,8596,0,116,162,2700,13,3806,8
2020-02-02 22:50:00,2231,897,367,221,218,17,2273,6040,1359,0,8601,0,115,152,2674,13,3774,8
2020-02-02 22:55:00,2170,898,368,222,217,17,2273,5993,1373,14,8558,0,116,161,2653,13,3790,8
2020-02-02 23:00:00,2140,898,354,222,198,17,2272,5928,1369,12,8549,0,117,162,2643,13,3756,8
2020-02-02 23:05:00,2139,897,326,222,184,16,2273,6001,1305,28,8442,0,116,157,2614,13,3752,8
2020-02-02 23:10:00,2268,892,355,221,177,15,2273,6157,1264,16,8141,0,115,135,2618,12,3680,8
2020-02-02 23:15:00,2368,899,358,221,178,15,2273,6156,1212,-57,8031,0,115,156,2698,12,3553,8
2020-02-02 23:20:00,2465,899,360,221,178,15,2273,5978,1170,-21,8008,0,115,157,2702,11,3510,8
2020-02-02 23:25:00,2566,898,346,222,178,16,2273,5830,1161,21,7912,0,116,158,2610,12,3510,8
2020-02-02 23:30:00,2678,898,364,221,178,16,2272,5668,1169,36,7826,0,115,149,2541,12,3461,8
2020-02-02 23:35:00,2752,897,345,222,177,16,2273,5696,1175,-53,7712,0,115,159,2469,12,3411,8
2020-02-02 23:40:00,2701,897,360,221,177,16,2273,5691,985,-56,7882,0,115,147,2488,12,3340,8
2020-02-02 23:45:00,2655,897,362,221,177,17,2273,5899,828,-16,8056,0,115,157,2506,13,3468,8
2020-02-02 23:50:00,2634,898,361,221,177,17,2273,5851,847,32,7900,0,115,158,2578,13,3500,8
2020-02-02 23:55:00,2587,897,363,222,177,17,2274,5866,871,13,7829,0,115,158,2558,13,3444,8
2020-02-03 0:00:00,2586,897,365,223,177,17,2272,5852,870,5,7794,0,115,159,2568,13,3417,8
2020-02-03 0:05:00,2592,897,364,223,184,17,2272,5739,758,13,7903,0,116,160,2550,13,3421,8
2020-02-03 0:10:00,2596,899,364,223,219,17,2274,5800,662,0,7979,0,116,159,2518,13,3481,8
2020-02-03 0:15:00,2538,900,350,223,219,17,2273,5777,660,0,8024,0,117,154,2553,13,3524,8
2020-02-03 0:20:00,2431,900,342,223,219,17,2273,5737,659,0,8183,0,118,161,2570,13,3555,8
2020-02-03 0:25:00,2351,900,363,223,219,18,2273,5793,673,12,8182,0,118,155,2555,14,3629,8
2020-02-03 0:30:00,2307,900,362,223,219,18,2272,5757,667,10,8202,0,118,161,2562,14,3624,8
2020-02-03 0:35:00,2275,901,350,224,219,18,2273,5783,659,0,8202,0,118,154,2547,14,3639,8
2020-02-03 0:40:00,2283,900,365,224,219,18,2274,5752,654,-21,8186,0,118,162,2577,14,3631,8
2020-02-03 0:45:00,2342,900,365,223,218,17,2274,5728,647,-34,8144,0,118,162,2546,14,3630,8
2020-02-03 0:50:00,2388,900,363,224,217,17,2273,5662,653,11,7981,0,118,162,2541,13,3601,8
2020-02-03 0:55:00,2394,900,364,224,217,18,2274,5701,651,-10,7894,0,118,161,2511,14,3528,8
2020-02-03 1:00:00,2407,899,364,224,217,18,2274,5712,650,-17,7874,0,117,161,2526,14,3487,8
2020-02-03 1:05:00,2395,899,335,223,217,18,2274,5683,665,-2,7798,0,117,161,2522,14,3476,8
2020-02-03 1:10:00,2360,899,364,223,220,19,2274,5735,679,0,7756,0,117,142,2516,14,3444,8
2020-02-03 1:15:00,2306,899,362,223,220,18,2274,5724,672,-6,7798,0,117,161,2534,14,3437,8
2020-02-03 1:20:00,2248,899,361,223,220,18,2274,5767,677,0,7774,0,117,160,2533,14,3448,8
2020-02-03 1:25:00,2218,899,361,223,221,19,2274,5746,679,4,7755,0,117,160,2549,14,3437,8
2020-02-03 1:30:00,2176,899,362,223,222,19,2274,5748,670,-4,7743,0,117,160,2539,15,3427,8
2020-02-03 1:35:00,2193,900,364,223,222,19,2275,5770,671,-5,7682,0,117,160,2547,14,3419,8
2020-02-03 1:40:00,2208,899,364,222,220,19,2274,5780,671,-29,7636,0,117,161,2548,14,3390,8
2020-02-03 1:45:00,2184,900,350,222,220,19,2276,5766,671,-4,7649,0,117,161,2555,15,3383,8
2020-02-03 1:50:00,2191,901,364,222,219,19,2275,5764,682,-2,7550,0,117,151,2547,15,3375,8
2020-02-03 1:55:00,2204,901,364,223,220,19,2275,5731,680,-5,7535,0,117,161,2544,15,3335,8
2020-02-03 2:00:00,2209,901,363,222,220,18,2275,5759,671,-9,7473,0,117,161,2528,15,3327,8
2020-02-03 2:05:00,2183,901,363,222,221,18,2275,5811,541,-2,7508,0,117,160,2540,14,3301,8
2020-02-03 2:10:00,2156,900,358,222,222,19,2274,5863,518,0,7547,0,117,160,2574,14,3316,8
2020-02-03 2:15:00,2122,901,358,222,222,18,2276,5875,515,2,7531,0,116,158,2585,14,3317,8
2020-02-03 2:20:00,2076,901,358,222,222,18,2274,5878,523,5,7574,0,116,158,2587,14,3323,8
2020-02-03 2:25:00,2050,900,344,222,222,19,2275,5847,534,5,7591,0,116,158,2585,14,3338,8
2020-02-03 2:30:00,1983,900,358,222,223,19,2274,5858,539,7,7625,0,116,148,2574,14,3344,8
2020-02-03 2:35:00,1962,899,356,222,223,19,2273,5916,530,0,7633,0,116,157,2581,15,3359,8
2020-02-03 2:40:00,1981,899,356,222,223,19,2274,5947,527,0,7591,0,116,157,2614,15,3358,8
2020-02-03 2:45:00,1965,899,341,222,223,19,2273,5955,528,0,7589,0,116,157,2618,15,3344,8
2020-02-03 2:50:00,1959,899,351,220,222,19,2274,5991,527,0,7586,0,116,147,2625,15,3341,8
2020-02-03 2:55:00,1979,899,351,206,223,20,2274,6020,526,0,7566,0,113,155,2642,15,3336,8
2020-02-03 3:00:00,1993,900,350,207,223,19,2275,6030,551,0,7566,0,108,155,2652,15,3334,8
2020-02-03 3:05:00,2013,900,353,206,223,19,2275,6047,611,0,7437,0,108,154,2656,15,3321,8
2020-02-03 3:10:00,1994,900,349,206,223,19,2274,6034,648,0,7443,0,108,155,2665,15,3262,8
2020-02-03 3:15:00,1973,901,349,206,223,19,2274,6032,657,0,7481,0,108,154,2658,15,3284,8
2020-02-03 3:20:00,1950,900,348,207,222,19,2274,5956,662,0,7516,0,108,154,2657,15,3297,8
2020-02-03 3:25:00,1940,901,349,207,222,19,2274,5973,661,0,7525,0,108,153,2625,15,3314,8
2020-02-03 3:30:00,1942,900,348,207,222,19,2274,5994,657,0,7527,0,108,153,2633,15,3313,8
2020-02-03 3:35:00,1929,899,319,207,222,19,2275,6032,656,0,7530,0,108,147,2637,15,3316,8
2020-02-03 3:40:00,1951,899,348,207,222,19,2273,6086,650,0,7554,0,108,144,2672,15,3317,8
2020-02-03 3:45:00,1948,899,349,206,222,20,2274,6104,654,0,7572,0,108,153,2683,15,3332,8
2020-02-03 3:50:00,1981,899,348,206,223,19,2274,6121,655,0,7557,0,108,154,2694,16,3337,8
2020-02-03 3:55:00,2007,899,334,206,223,20,2275,6187,651,0,7529,0,108,147,2702,15,3324,8
2020-02-03 4:00:00,2030,900,320,206,223,19,2275,6222,674,0,7560,0,108,154,2736,16,3322,8
2020-02-03 4:05:00,2045,900,304,205,222,20,2275,6396,839,-9,7416,0,108,139,2764,15,3320,8
2020-02-03 4:10:00,2043,900,302,204,221,20,2275,6411,945,-4,7364,0,107,134,2822,15,3255,8
2020-02-03 4:15:00,2038,900,302,205,223,20,2274,6413,950,13,7433,0,107,133,2811,15,3247,8
2020-02-03 4:20:00,2030,900,301,205,222,21,2273,6498,958,9,7408,0,107,132,2819,16,3261,8
2020-02-03 4:25:00,2011,899,301,207,222,21,2275,6533,961,11,7432,0,107,132,2847,16,3245,8
2020-02-03 4:30:00,2016,899,300,213,222,22,2276,6552,958,4,7483,0,108,132,2852,17,3251,8
2020-02-03 4:35:00,1999,900,302,214,222,22,2275,6571,969,3,7554,0,110,131,2853,17,3269,8
2020-02-03 4:40:00,1989,899,302,211,222,21,2276,6586,966,1,7638,0,111,132,2868,17,3292,8
2020-02-03 4:45:00,1978,900,302,205,222,20,2276,6717,953,21,7604,0,108,132,2887,16,3322,8
2020-02-03 4:50:00,1942,900,304,203,222,19,2276,6841,952,22,7579,0,106,133,2948,15,3328,8
2020-02-03 4:55:00,1896,901,304,203,222,19,2276,6841,955,0,7725,0,106,133,2996,15,3328,8
2020-02-03 5:00:00,1868,900,306,203,223,19,2276,6792,967,-31,7995,0,105,133,2986,15,3397,8
2020-02-03 5:05:00,1870,900,313,203,232,19,2277,6780,1110,-12,8168,0,105,134,2965,15,3502,8
2020-02-03 5:10:00,1859,900,312,207,238,19,2277,6776,1259,0,8231,0,105,137,2955,15,3582,8
2020-02-03 5:15:00,1847,899,314,211,247,20,2276,6917,1277,0,8208,0,108,136,2960,15,3596,8
2020-02-03 5:20:00,1825,895,320,211,264,20,2276,7095,1266,0,8179,0,110,137,3039,15,3570,8
2020-02-03 5:25:00,1794,901,321,211,264,20,2277,7221,1259,-36,8292,0,109,140,3103,15,3568,8
2020-02-03 5:30:00,1774,900,335,210,264,20,2276,7289,1274,0,8283,0,109,139,3157,15,3627,8
2020-02-03 5:35:00,1788,899,333,214,263,20,2277,7245,1437,0,8216,0,109,146,3195,15,3609,8
2020-02-03 5:40:00,1797,898,336,215,264,21,2277,7172,1530,0,8153,0,112,146,3148,15,3591,8
2020-02-03 5:45:00,1817,897,337,214,263,20,2277,7289,1536,0,8189,0,112,148,3159,16,3578,8
2020-02-03 5:50:00,1869,897,338,213,263,21,2276,7339,1624,0,8216,0,111,148,3197,15,3593,8
2020-02-03 5:55:00,1930,897,341,214,260,20,2277,7419,1718,-47,8191,0,111,148,3217,16,3597,8
2020-02-03 6:00:00,1950,897,346,213,250,19,2278,7510,1822,-42,8234,0,111,150,3265,16,3581,8
2020-02-03 6:05:00,1974,897,336,214,265,19,2277,7730,2019,-2,8195,0,111,152,3325,15,3599,8
2020-02-03 6:10:00,2003,897,350,215,267,18,2277,7866,2317,10,8189,0,112,145,3414,14,3627,8
2020-02-03 6:15:00,2036,897,352,214,269,18,2277,7868,2353,63,8229,0,112,154,3436,14,3591,8
2020-02-03 6:20:00,2084,897,356,214,270,18,2277,8138,2334,64,8126,0,111,154,3442,13,3598,8
2020-02-03 6:25:00,2111,897,328,213,271,18,2277,8145,2365,79,8250,0,112,151,3610,14,3602,8
2020-02-03 6:30:00,2112,896,356,213,270,18,2277,8414,2482,85,8132,0,114,151,3685,14,3719,9
2020-02-03 6:35:00,2091,897,354,213,270,18,2277,8456,2632,73,8184,0,114,160,3790,14,3655,8
2020-02-03 6:40:00,2099,897,332,213,270,17,2276,8499,2692,88,8226,0,114,159,3797,14,3692,8
2020-02-03 6:45:00,2076,897,341,213,270,17,2276,8589,2830,66,8222,0,113,145,3800,14,3670,8
2020-02-03 6:50:00,2013,898,356,212,269,18,2276,8637,2917,87,8265,0,113,158,3826,14,3661,8
2020-02-03 6:55:00,1961,898,355,212,282,18,2275,8629,2896,83,8397,0,112,158,3836,14,3694,8
2020-02-03 7:00:00,1896,898,332,211,310,17,2276,8600,2840,83,8548,0,112,157,3842,14,3736,8
2020-02-03 7:05:00,1827,897,341,211,311,17,2276,8890,2830,32,8536,0,112,144,3852,13,3795,8
2020-02-03 7:10:00,1764,896,356,211,312,17,2274,8854,2872,6,8668,0,111,158,3984,13,3806,8
2020-02-03 7:15:00,1758,895,355,214,311,16,2275,8711,2767,13,8781,0,112,158,3910,13,3874,8
2020-02-03 7:20:00,1756,896,335,214,311,16,2275,8697,2688,19,8720,0,113,158,3875,13,3899,8
2020-02-03 7:25:00,1717,896,358,214,310,16,2276,8663,2554,-1,8767,0,113,152,3857,12,3882,8
2020-02-03 7:30:00,1677,897,358,214,310,16,2275,8645,2477,16,8668,0,113,159,3839,13,3885,8
2020-02-03 7:35:00,1644,897,357,214,310,16,2276,8463,2378,52,8748,0,113,159,3825,13,3847,8
2020-02-03 7:40:00,1603,896,334,215,310,16,2276,8304,2339,24,8578,0,113,158,3704,12,3886,8
